case,forecast_method,information_available_through_delivery_timestamp,commitment_protocol,delivery_timestamp,lead_hour,forecast_price,realized_price,error
DK1 day-ahead block,sarx,2019-01-14 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-15 08:00:00+00:00,9,36.82583667483412,58.38,-21.55416332516588
DK1 day-ahead block,sarx,2019-01-14 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-15 09:00:00+00:00,10,39.20758531764993,56.54,-17.33241468235007
DK1 day-ahead block,sarx,2019-01-14 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-15 10:00:00+00:00,11,40.86207817793132,55.0,-14.137921822068677
DK1 day-ahead block,sarx,2019-01-14 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-15 11:00:00+00:00,12,41.60992513829952,53.92,-12.310074861700478
DK1 day-ahead block,sarx,2019-01-14 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-15 12:00:00+00:00,13,41.29900605712314,53.31,-12.010993942876866
DK1 day-ahead block,sarx,2019-01-14 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-15 13:00:00+00:00,14,41.286824623842854,52.63,-11.343175376157149
DK1 day-ahead block,sarx,2019-01-14 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-15 14:00:00+00:00,15,41.9097131676824,52.12,-10.2102868323176
DK1 day-ahead block,sarx,2019-01-14 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-15 15:00:00+00:00,16,42.18788872328763,52.28,-10.092111276712373
DK1 day-ahead block,sarx,2019-01-14 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-15 16:00:00+00:00,17,42.61280728404536,53.91,-11.297192715954637
DK1 day-ahead block,sarx,2019-01-14 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-15 17:00:00+00:00,18,42.86488192671935,52.54,-9.67511807328065
DK1 day-ahead block,sarx,2019-01-14 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-15 18:00:00+00:00,19,42.63560630313937,52.76,-10.12439369686063
DK1 day-ahead block,sarx,2019-01-14 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-15 19:00:00+00:00,20,42.164776162812245,52.5,-10.335223837187755
DK1 day-ahead block,sarx,2019-01-14 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-15 20:00:00+00:00,21,41.31688886089348,51.65,-10.33311113910652
DK1 day-ahead block,sarx,2019-01-14 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-15 21:00:00+00:00,22,39.400106477442876,50.4,-10.999893522557123
DK1 day-ahead block,sarx,2019-01-14 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-15 22:00:00+00:00,23,36.89543041770655,48.66,-11.764569582293447
DK1 day-ahead block,sarx,2019-01-14 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-15 23:00:00+00:00,24,34.73807738557072,49.48,-14.741922614429278
DK1 day-ahead block,sarx,2019-01-15 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-16 00:00:00+00:00,1,46.12255912262292,49.01,-2.887440877377081
DK1 day-ahead block,sarx,2019-01-15 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-16 01:00:00+00:00,2,42.12806582397829,48.91,-6.781934176021707
DK1 day-ahead block,sarx,2019-01-15 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-16 02:00:00+00:00,3,39.152044142998975,49.06,-9.907955857001028
DK1 day-ahead block,sarx,2019-01-15 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-16 03:00:00+00:00,4,37.45090737972885,49.12,-11.669092620271151
DK1 day-ahead block,sarx,2019-01-15 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-16 04:00:00+00:00,5,37.16543218265994,51.06,-13.89456781734006
DK1 day-ahead block,sarx,2019-01-15 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-16 05:00:00+00:00,6,38.622276307268685,52.64,-14.017723692731316
DK1 day-ahead block,sarx,2019-01-15 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-16 06:00:00+00:00,7,41.10829432886901,53.8,-12.69170567113099
DK1 day-ahead block,sarx,2019-01-15 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-16 07:00:00+00:00,8,43.97604382352281,55.73,-11.753956176477189
DK1 day-ahead block,sarx,2019-01-15 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-16 08:00:00+00:00,9,46.47320715782031,53.83,-7.356792842179686
DK1 day-ahead block,sarx,2019-01-15 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-16 09:00:00+00:00,10,48.4513989862014,54.22,-5.768601013798602
DK1 day-ahead block,sarx,2019-01-15 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-16 10:00:00+00:00,11,49.560479211889586,54.92,-5.359520788110416
DK1 day-ahead block,sarx,2019-01-15 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-16 11:00:00+00:00,12,49.93640593651011,53.65,-3.713594063489886
DK1 day-ahead block,sarx,2019-01-15 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-16 12:00:00+00:00,13,49.79352773431232,52.69,-2.8964722656876773
DK1 day-ahead block,sarx,2019-01-15 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-16 13:00:00+00:00,14,49.40338379251871,53.55,-4.146616207481287
DK1 day-ahead block,sarx,2019-01-15 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-16 14:00:00+00:00,15,49.09218502571825,53.72,-4.627814974281748
DK1 day-ahead block,sarx,2019-01-15 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-16 15:00:00+00:00,16,48.81486851325931,54.83,-6.015131486740685
DK1 day-ahead block,sarx,2019-01-15 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-16 16:00:00+00:00,17,48.586974553686616,54.01,-5.423025446313382
DK1 day-ahead block,sarx,2019-01-15 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-16 17:00:00+00:00,18,48.13893010577946,52.67,-4.531069894220543
DK1 day-ahead block,sarx,2019-01-15 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-16 18:00:00+00:00,19,47.61667634033549,52.16,-4.543323659664509
DK1 day-ahead block,sarx,2019-01-15 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-16 19:00:00+00:00,20,47.04056599280122,51.35,-4.309434007198782
DK1 day-ahead block,sarx,2019-01-15 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-16 20:00:00+00:00,21,46.344499425452724,50.09,-3.745500574547279
DK1 day-ahead block,sarx,2019-01-15 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-16 21:00:00+00:00,22,45.62019178797528,46.4,-0.7798082120247187
DK1 day-ahead block,sarx,2019-01-15 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-16 22:00:00+00:00,23,44.87974334336331,43.21,1.669743343363308
DK1 day-ahead block,sarx,2019-01-15 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-16 23:00:00+00:00,24,44.44844398367617,31.44,13.00844398367617
DK1 day-ahead block,sarx,2019-01-16 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-17 00:00:00+00:00,1,29.95473344961276,30.59,-0.6352665503872394
DK1 day-ahead block,sarx,2019-01-16 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-17 01:00:00+00:00,2,31.484816641566688,36.54,-5.055183358433311
DK1 day-ahead block,sarx,2019-01-16 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-17 02:00:00+00:00,3,33.87958189644344,38.83,-4.950418103556558
DK1 day-ahead block,sarx,2019-01-16 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-17 03:00:00+00:00,4,36.44046475644881,46.99,-10.54953524355119
DK1 day-ahead block,sarx,2019-01-16 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-17 04:00:00+00:00,5,39.04938937418877,50.3,-11.250610625811227
DK1 day-ahead block,sarx,2019-01-16 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-17 05:00:00+00:00,6,41.81257021225383,52.74,-10.92742978774617
DK1 day-ahead block,sarx,2019-01-16 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-17 06:00:00+00:00,7,44.95107813048786,53.94,-8.98892186951214
DK1 day-ahead block,sarx,2019-01-16 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-17 07:00:00+00:00,8,48.18643186399254,54.42,-6.233568136007463
DK1 day-ahead block,sarx,2019-01-16 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-17 08:00:00+00:00,9,50.91407713851919,54.74,-3.8259228614808123
DK1 day-ahead block,sarx,2019-01-16 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-17 09:00:00+00:00,10,53.033994096283024,54.8,-1.766005903716973
DK1 day-ahead block,sarx,2019-01-16 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-17 10:00:00+00:00,11,54.561660183590135,54.62,-0.05833981640986252
DK1 day-ahead block,sarx,2019-01-16 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-17 11:00:00+00:00,12,55.226214339715156,54.43,0.7962143397151564
DK1 day-ahead block,sarx,2019-01-16 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-17 12:00:00+00:00,13,55.12612249898655,54.47,0.656122498986548
DK1 day-ahead block,sarx,2019-01-16 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-17 13:00:00+00:00,14,54.54870816147538,55.0,-0.45129183852461807
DK1 day-ahead block,sarx,2019-01-16 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-17 14:00:00+00:00,15,53.68499426086788,55.9,-2.215005739132117
DK1 day-ahead block,sarx,2019-01-16 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-17 15:00:00+00:00,16,52.750632668529036,57.43,-4.679367331470964
DK1 day-ahead block,sarx,2019-01-16 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-17 16:00:00+00:00,17,51.7325822956357,58.72,-6.987417704364297
DK1 day-ahead block,sarx,2019-01-16 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-17 17:00:00+00:00,18,50.503657925092355,55.06,-4.556342074907647
DK1 day-ahead block,sarx,2019-01-16 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-17 18:00:00+00:00,19,49.20635880920719,53.85,-4.643641190792813
DK1 day-ahead block,sarx,2019-01-16 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-17 19:00:00+00:00,20,47.92879126874794,53.05,-5.121208731252054
DK1 day-ahead block,sarx,2019-01-16 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-17 20:00:00+00:00,21,46.72858268394553,52.75,-6.0214173160544675
DK1 day-ahead block,sarx,2019-01-16 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-17 21:00:00+00:00,22,45.492001516307255,51.19,-5.697998483692743
DK1 day-ahead block,sarx,2019-01-16 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-17 22:00:00+00:00,23,44.27045586883837,50.03,-5.759544131161633
DK1 day-ahead block,sarx,2019-01-16 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-17 23:00:00+00:00,24,42.67074142699599,51.16,-8.489258573004008
DK1 day-ahead block,sarx,2019-01-17 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-18 00:00:00+00:00,1,49.37859852572517,50.47,-1.0914014742748321
DK1 day-ahead block,sarx,2019-01-17 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-18 01:00:00+00:00,2,47.55404944730269,50.12,-2.565950552697309
DK1 day-ahead block,sarx,2019-01-17 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-18 02:00:00+00:00,3,46.19823696837935,50.15,-3.9517630316206507
DK1 day-ahead block,sarx,2019-01-17 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-18 03:00:00+00:00,4,45.83355380866702,50.65,-4.816446191332979
DK1 day-ahead block,sarx,2019-01-17 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-18 04:00:00+00:00,5,46.14284767705595,53.03,-6.887152322944054
DK1 day-ahead block,sarx,2019-01-17 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-18 05:00:00+00:00,6,47.015359002552614,54.77,-7.754640997447389
DK1 day-ahead block,sarx,2019-01-17 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-18 06:00:00+00:00,7,48.12910075509999,71.91,-23.780899244900006
DK1 day-ahead block,sarx,2019-01-17 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-18 07:00:00+00:00,8,49.28069676601556,75.02,-25.739303233984437
DK1 day-ahead block,sarx,2019-01-17 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-18 08:00:00+00:00,9,50.214658436912316,74.07,-23.855341563087677
DK1 day-ahead block,sarx,2019-01-17 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-18 09:00:00+00:00,10,50.8945241427338,70.51,-19.615475857266205
DK1 day-ahead block,sarx,2019-01-17 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-18 10:00:00+00:00,11,51.28560446420726,69.02,-17.734395535792736
DK1 day-ahead block,sarx,2019-01-17 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-18 11:00:00+00:00,12,51.302908018956494,67.29,-15.987091981043513
DK1 day-ahead block,sarx,2019-01-17 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-18 12:00:00+00:00,13,50.978952643108144,63.18,-12.201047356891856
DK1 day-ahead block,sarx,2019-01-17 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-18 13:00:00+00:00,14,50.28295174471223,60.38,-10.097048255287774
DK1 day-ahead block,sarx,2019-01-17 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-18 14:00:00+00:00,15,49.32988830254942,59.38,-10.050111697450582
DK1 day-ahead block,sarx,2019-01-17 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-18 15:00:00+00:00,16,48.47891340189584,66.79,-18.31108659810417
DK1 day-ahead block,sarx,2019-01-17 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-18 16:00:00+00:00,17,47.84381206654342,73.24,-25.396187933456574
DK1 day-ahead block,sarx,2019-01-17 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-18 17:00:00+00:00,18,46.96473254147372,73.7,-26.73526745852628
DK1 day-ahead block,sarx,2019-01-17 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-18 18:00:00+00:00,19,45.96132746384099,60.48,-14.51867253615901
DK1 day-ahead block,sarx,2019-01-17 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-18 19:00:00+00:00,20,44.94970474521769,57.96,-13.010295254782314
DK1 day-ahead block,sarx,2019-01-17 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-18 20:00:00+00:00,21,44.03431313007927,56.33,-12.29568686992073
DK1 day-ahead block,sarx,2019-01-17 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-18 21:00:00+00:00,22,43.150933580514696,55.34,-12.189066419485307
DK1 day-ahead block,sarx,2019-01-17 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-18 22:00:00+00:00,23,42.299629698172744,53.16,-10.860370301827253
DK1 day-ahead block,sarx,2019-01-17 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-18 23:00:00+00:00,24,41.60873986792266,52.47,-10.86126013207734
DK1 day-ahead block,sarx,2019-01-18 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-19 00:00:00+00:00,1,50.62649481019203,53.18,-2.5535051898079715
DK1 day-ahead block,sarx,2019-01-18 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-19 01:00:00+00:00,2,48.977580779052914,54.73,-5.752419220947083
DK1 day-ahead block,sarx,2019-01-18 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-19 02:00:00+00:00,3,47.77438718901449,51.15,-3.3756128109855084
DK1 day-ahead block,sarx,2019-01-18 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-19 03:00:00+00:00,4,47.188273813488536,52.25,-5.061726186511464
DK1 day-ahead block,sarx,2019-01-18 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-19 04:00:00+00:00,5,47.187270913264115,51.99,-4.802729086735887
DK1 day-ahead block,sarx,2019-01-18 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-19 05:00:00+00:00,6,47.66598011869155,51.72,-4.054019881308449
DK1 day-ahead block,sarx,2019-01-18 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-19 06:00:00+00:00,7,49.32736005661282,50.56,-1.2326399433871842
DK1 day-ahead block,sarx,2019-01-18 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-19 07:00:00+00:00,8,51.34010643801099,55.71,-4.369893561989009
DK1 day-ahead block,sarx,2019-01-18 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-19 08:00:00+00:00,9,53.17488516351344,56.62,-3.4451148364865603
DK1 day-ahead block,sarx,2019-01-18 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-19 09:00:00+00:00,10,54.47057085987391,60.07,-5.599429140126091
DK1 day-ahead block,sarx,2019-01-18 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-19 10:00:00+00:00,11,55.25680138718752,57.04,-1.7831986128124768
DK1 day-ahead block,sarx,2019-01-18 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-19 11:00:00+00:00,12,55.557366236124764,55.26,0.2973662361247662
DK1 day-ahead block,sarx,2019-01-18 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-19 12:00:00+00:00,13,55.277728959591514,54.38,0.897728959591511
DK1 day-ahead block,sarx,2019-01-18 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-19 13:00:00+00:00,14,54.55553870956893,52.55,2.005538709568931
DK1 day-ahead block,sarx,2019-01-18 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-19 14:00:00+00:00,15,53.611595887032706,55.41,-1.7984041129672903
DK1 day-ahead block,sarx,2019-01-18 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-19 15:00:00+00:00,16,53.03089410158762,60.78,-7.749105898412381
DK1 day-ahead block,sarx,2019-01-18 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-01-19 16:00:00+00:00,17,52.90108029903131,63.96,-11.058919700968694
